Data Entry Group Member,Route Number,Side of Street,Relative Spot Number,Absolute Spot Number,Regulation,6:00 AM,7:00 AM,8:00 AM,9:00 AM,10:00 AM,11:00 AM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,Street Name,Street Direction,Start Bound Street,End Bound Street
Victoria,12,Left,5,301,Resident Only,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,6,302,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,7,303,Resident Only,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,8,304,Resident Only,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,1,305,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,2,306,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,3,307,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,4,308,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,5,309,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,1,310,Resident Only,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,1,311,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,2,312,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,3,313,Resident Only,Unoccupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,4,314,Resident Only,Occupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,5,315,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,6,316,Resident Only,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,1,317,Resident Only,Unoccupied,Unoccupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,2,318,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,3,319,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,4,320,Resident Only,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,5,321,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,6,322,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,7,323,Resident Only,Occupied,Unoccupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,1,324,Resident Only,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,1,325,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,2,326,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,3,327,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,4,328,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,1,329,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,2,330,Resident Only,Occupied,Occupied,Unoccupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Unoccupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,3,331,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,4,332,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,5,333,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,6,334,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,1,335,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,2,336,Resident Only,Unoccupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,12,Left,3,337,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Northampton Street,North,Shawmut Avenue,Tremont Street
Victoria,13,Left,1,338,Visitor Parking,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,2,339,Visitor Parking,Occupied,Occupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,3,340,Visitor Parking,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,4,341,Visitor Parking,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,5,342,Visitor Parking,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,1,343,Visitor Parking,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,HC 1,344,Handicapped,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,2,345,Visitor Parking,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,HC 2,346,Handicapped,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,3,347,Visitor Parking,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,1,348,Visitor Parking,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,2,349,Visitor Parking,Occupied,Unoccupied,Unoccupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Unoccupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,3,350,Visitor Parking,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Unoccupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,4,351,Visitor Parking,Occupied,Occupied,Unoccupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,1,352,Visitor Parking,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,2,353,Visitor Parking,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,3,354,Visitor Parking,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,1,355,Visitor Parking,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,2,356,Visitor Parking,Occupied,Unoccupied,Unoccupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,3,357,Visitor Parking,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,1,358,Resident Only,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,2,359,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,3,360,Resident Only,Occupied,Occupied,Unoccupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,4,361,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,1,362,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,2,363,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,3,364,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,4,365,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,5,366,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,6,367,Resident Only,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,7,368,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,8,369,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,1,370,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,HC 1,371,Handicapped,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,1,372,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,2,373,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,3,374,Resident Only,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,13,Left,4,375,Resident Only,Unoccupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,W. Springfield Street,South,Tremont Street,Shawmut Avenue
Victoria,14,Left,1,376,Resident Only,Occupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
Victoria,14,Left,2,377,Resident Only,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
Victoria,14,Left,3,378,Resident Only,Occupied,Occupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
Victoria,14,Left,4,379,Resident Only,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
Victoria,14,Left,5,380,Resident Only,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
Victoria,14,Left,1,381,Resident Only,Occupied,Occupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Unoccupied,Unoccupied,Occupied,Occupied,Occupied,Occupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
Victoria,14,Left,2,382,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
Victoria,14,Left,3,383,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
Victoria,14,Left,4,384,Resident Only,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied,Occupied,Shawmut Avenue,West,W. Springfield Street,Massachusetts Avenue
